"reaction_type","content_id","datetime","content_type","category","sentiment","score"
"adore","ac63258d-9d7d-4167-934e-48b3f3c43fa9","2021-01-10 14:52:36","audio","tennis","positive",72
"adore","fdca8d15-966b-4825-8133-1fafc5c1f9fc","2020-11-28 09:05:18","video","dogs","positive",72
"adore","1000371f-7758-4c44-a1bc-41fd836b0bcb","2021-01-14 07:15:45","audio","studying","positive",72
"adore","8ed94c6d-bcb3-460c-aa5f-69199d2495e5","2021-01-30 23:43:57","photo","soccer","positive",72
"adore","2b6921de-e7f2-4e30-8feb-36bd41becaf0","2020-11-04 10:30:39","audio","travel","positive",72
"adore","21dfb75d-9d98-4627-b074-f4372025d23f","2021-03-10 09:45:15","GIF","culture","positive",72
"adore","69ce055c-e0bd-46c5-b856-bf2254d1c490","2020-10-24 14:50:14","GIF","healthy eating","positive",72
"adore","6ddba21a-cc51-4bbd-b38d-02df5cec5f68","2020-10-29 15:20:23","audio","culture","positive",72
"adore","03ed0e2b-bd63-4079-8910-62c187526ca0","2021-02-07 19:56:50","audio","healthy eating","positive",72
"adore","4c009116-c94a-4633-83fb-956565358565","2021-04-10 16:39:09","photo","soccer","positive",72
"adore","229d5bad-c1e4-439c-8978-0efdcdfea4d1","2021-02-13 12:31:32","audio","food","positive",72
"adore","410c757b-918f-4c71-892b-2e6e7697bd86","2021-01-02 23:59:07","video","travel","positive",72
"adore","b38723f3-878c-4308-b173-14f03639d9b8","2020-10-04 18:46:06","video","travel","positive",72
"adore","9522ddea-8e07-4a2a-a001-25e4a534b8f6","2020-10-18 11:05:03","GIF","technology","positive",72
"adore","03ed0e2b-bd63-4079-8910-62c187526ca0","2021-05-16 08:59:32","audio","healthy eating","positive",72
"adore","049c926f-9095-4bb2-a464-666a68257f61","2021-03-19 15:45:09","video","dogs","positive",72
"adore","34cb120b-853b-4788-8978-a3544449136b","2020-11-01 20:48:06","photo","food","positive",72
"adore","69ce055c-e0bd-46c5-b856-bf2254d1c490","2020-11-22 09:17:53","GIF","healthy eating","positive",72
"adore","bd656a40-09c1-4219-8210-e667136e3734","2020-09-20 23:13:22","GIF","culture","positive",72
"adore","87bf6cd4-f955-418b-aa84-9bfffcb4abeb","2020-12-08 06:00:45","GIF","healthy eating","positive",72
"adore","8123c0ac-30b0-4a20-bebe-864b3a6b9e9a","2021-04-17 02:52:24","GIF","soccer","positive",72
"adore","049c926f-9095-4bb2-a464-666a68257f61","2020-08-25 03:31:10","video","dogs","positive",72
"adore","f4e3840e-bb71-40c2-afc5-9408d842646d","2020-12-09 23:38:09","photo","healthy eating","positive",72
"adore","520450a4-c852-4a4e-9383-30657dd07533","2021-05-10 10:58:30","photo","public speaking","positive",72
"adore","75747dd7-8dad-4f2f-9209-62765223f3af","2020-08-03 21:31:51","photo","fitness","positive",72
"adore","9476189c-8342-489e-985c-81de9320f527","2020-12-09 10:56:42","audio","soccer","positive",72
"adore","09bb0893-a05b-49bc-95ec-1e158577bf13","2021-04-08 21:43:09","photo","healthy eating","positive",72
"adore","03344240-df23-421d-b0e3-4fac72fe6cd8","2021-06-02 16:00:20","video","fitness","positive",72
"adore","9522ddea-8e07-4a2a-a001-25e4a534b8f6","2021-04-06 03:41:31","GIF","technology","positive",72
"adore","0ac85d23-c8ba-49ed-bec1-493b960a88c0","2020-11-02 10:11:33","photo","science","positive",72
"adore","5118e9c5-1377-4cc5-a486-65b35b7b7b76","2021-04-17 22:45:10","GIF","science","positive",72
"adore","09bb0893-a05b-49bc-95ec-1e158577bf13","2020-06-25 04:08:33","photo","healthy eating","positive",72
"adore","d61c4f76-99c6-4cd7-aaad-b3561880aa26","2020-12-11 20:33:12","photo","technology","positive",72
"adore","80bf3ac3-e94e-44cf-81ef-345a8326802c","2020-11-07 01:49:06","photo","veganism","positive",72
"adore","58b0f92a-76ae-4521-a223-2b117f4f4e70","2020-10-21 18:56:24","video","dogs","positive",72
"adore","bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30","2020-09-01 22:58:25","photo","healthy eating","positive",72
"adore","18b4da8a-5f22-4dbe-b2af-c9013581cdd9","2020-10-27 22:45:15","GIF","studying","positive",72
"adore","7e2e14e2-79eb-41d0-8d5f-eba20460f049","2020-06-22 16:58:35","photo","dogs","positive",72
"adore","80bf3ac3-e94e-44cf-81ef-345a8326802c","2021-01-10 05:11:56","photo","veganism","positive",72
"adore","a412c4fa-42c9-4bd8-a2d7-1ad1dcbe9615","2021-05-10 20:04:38","video","dogs","positive",72
"adore","f1038e6c-5292-4e20-a866-675e1637d6b5","2021-03-18 18:41:44","GIF","soccer","positive",72
"adore","6b2db46f-f733-4b56-af09-0ed7bb232ed4","2020-11-18 10:01:42","audio","animals","positive",72
"adore","019b61f4-926c-438e-adaf-6119c5eab752","2021-01-03 10:54:08","photo","fitness","positive",72
"adore","0d3d0a35-f806-4536-8733-abf1f92763e2","2020-10-05 20:15:00","GIF","studying","positive",72
"adore","693b5f91-52b1-4464-916c-91adccbec996","2021-03-05 18:07:31","photo","culture","positive",72
"adore","88cbf75c-79f0-42cb-8733-af670f39d6e0","2020-07-19 06:40:38","audio","animals","positive",72
"adore","4c009116-c94a-4633-83fb-956565358565","2020-09-07 15:34:49","photo","soccer","positive",72
"adore","30c8a141-2c2e-4272-8854-ff5673509652","2021-01-03 20:32:57","audio","culture","positive",72
"adore","ab4c4756-1c50-4136-bad9-3216e01ffac2","2020-10-05 10:25:26","audio","fitness","positive",72
"adore","3ea56656-03ef-4199-b253-b5241ee21eb7","2020-11-01 20:26:47","audio","veganism","positive",72
"adore","a3d563e1-c7a6-4367-9195-cddc36863735","2020-06-19 00:16:15","audio","healthy eating","positive",72
"adore","3a106d1f-3942-49d4-9358-417f33d760c6","2020-11-07 09:42:51","photo","fitness","positive",72
"adore","3f6b1a9d-db78-4d9a-a495-9de7bd9bbe5b","2020-09-01 10:34:25","GIF","tennis","positive",72
"adore","2920dccb-e06f-49fc-8049-b6d4164dfe84","2020-11-26 18:31:55","GIF","veganism","positive",72
"adore","03344240-df23-421d-b0e3-4fac72fe6cd8","2020-12-06 06:16:53","video","fitness","positive",72
"adore","496645a7-64f7-4c56-94f5-a71671cb262e","2021-05-24 17:19:56","GIF","dogs","positive",72
"adore","80bf3ac3-e94e-44cf-81ef-345a8326802c","2021-05-12 17:19:21","photo","veganism","positive",72
"adore","c75dfa33-cd71-486f-b4e1-f5e9133ae873","2020-07-15 09:49:00","photo","veganism","positive",72
"adore","4bdd31e0-2f59-4262-bcbe-546678a3d203","2021-03-25 15:22:43","photo","healthy eating","positive",72
"adore","b15792cb-995f-473e-8372-5cbe88eb059b","2020-09-07 21:43:25","photo","travel","positive",72
"adore","b62831cc-7447-465b-9c58-1fc659b17310","2020-06-28 07:52:39","audio","animals","positive",72
"adore","c39f187c-932b-4403-ba6f-e081b235dbd4","2020-11-07 05:38:04","video","travel","positive",72
"adore","09f2e925-5086-42ad-8160-e763396a36ca","2020-09-05 05:03:45","audio","dogs","positive",72
"adore","985f4b4f-de40-4a4e-a090-01e100be42e9","2020-12-01 14:11:02","GIF","travel","positive",72
"adore","839d117b-c764-4930-99f2-a6e4d1b47790","2021-05-24 21:14:46","GIF","cooking","positive",72
"adore","45630f5a-78c1-46a1-bdc7-79cd11bb3c13","2021-02-08 12:57:49","photo","travel","positive",72
"adore","6e71ed3d-3fba-4bd1-8de7-2798dec6431e","2020-08-16 00:50:29","audio","studying","positive",72
"adore","79818849-98f9-4b6b-9be8-4ed4c1ad59a5","2020-11-07 09:45:23","GIF","fitness","positive",72
"adore","84a81261-6334-4ba5-978d-26a45d28a44f","2021-05-01 13:30:52","audio","animals","positive",72
"adore","4bdd31e0-2f59-4262-bcbe-546678a3d203","2021-05-23 14:08:09","photo","healthy eating","positive",72
"adore","78d0075f-895c-4a15-a35c-a921e2bb2cea","2021-05-02 01:43:50","photo","studying","positive",72
"adore","258bb775-3c35-4eec-90f3-8b75a52e466a","2021-05-25 03:50:03","photo","education","positive",72
"adore","a8d3e5b8-7838-477c-82ce-4c90029e56ce","2020-11-29 03:36:05","photo","public speaking","positive",72
"adore","a784c1dd-e2ab-408d-a0c3-226a51d420e1","2020-10-04 21:04:56","audio","technology","positive",72
"adore","78d0075f-895c-4a15-a35c-a921e2bb2cea","2020-07-06 18:54:41","photo","studying","positive",72
"adore","00d0cdf9-5919-4102-bf84-ebde253c3cd2","2020-07-20 08:41:41","audio","healthy eating","positive",72
"adore","b529487b-160b-48cd-aacc-2741b18462c6","2021-05-31 17:47:06","GIF","studying","positive",72
"adore","71246f1e-0b64-4922-a6ae-c86c446837be","2020-12-02 04:59:09","video","healthy eating","positive",72
"adore","de95cdb1-a85a-40de-8467-892e2d1481af","2020-08-11 18:55:51","video","education","positive",72
"adore","09f5578e-6cf1-4e80-b102-7aae7b9d5d67","2020-08-07 06:35:03","GIF","studying","positive",72
"adore","ac1c59df-2803-4cf4-8ec0-fe6bd1f9ea44","2021-06-16 08:16:48","GIF","soccer","positive",72
"adore","59bb59ce-776b-4d28-85ee-c0d71c690b6a","2021-01-11 03:34:53","audio","animals","positive",72
"adore","a2e93b29-9259-4092-a4d7-62d5e823bb74","2021-01-26 19:53:46","video","public speaking","positive",72
"adore","b3bcbff0-d160-4fbc-b3c6-8113ceb38056","2021-01-28 15:19:32","audio","science","positive",72
"adore","fd0a3090-6b89-4c4e-9192-1aa4db213a3e","2021-05-28 07:54:57","GIF","cooking","positive",72
"adore","80d4bec9-6441-41a2-be74-0eec3e5317ef","2020-11-28 11:17:52","video","tennis","positive",72
"adore","461cb0ce-0b43-4f13-a8bd-847fc6428c6c","2020-10-22 13:06:57","photo","fitness","positive",72
"adore","36d36f19-7a10-4d7d-a3ab-a3f2cbbfcf4a","2020-11-11 11:37:47","photo","food","positive",72
"adore","3896723f-560c-4008-9635-e3ecf1e2b37c","2020-12-08 05:54:56","video","cooking","positive",72
"adore","24231380-c9a7-4b07-bd51-c9bd5c49cb7c","2021-05-18 13:19:04","photo","cooking","positive",72
"adore","8cabe738-41cd-47e1-82e2-20972f320fb1","2021-01-27 16:15:50","photo","public speaking","positive",72
"adore","e57d3bd7-da38-492d-a87d-3a643f61fd9c","2020-08-30 03:30:16","audio","education","positive",72
"adore","21bc508c-dd96-4fb1-b8a1-a92bef9fa666","2021-04-17 18:05:37","photo","animals","positive",72
"adore","74989207-b147-4a13-89b8-f0d868dfdf4a","2020-10-02 18:05:23","audio","science","positive",72
"adore","02ba5af1-784a-44cc-ae3a-14833c4a2237","2020-08-27 14:28:06","video","healthy eating","positive",72
"adore","c6cbd704-9d4a-4ace-b61e-e5df74ee83af","2020-12-21 04:25:53","photo","education","positive",72
"adore","0da2523f-acc4-4687-9844-45eaa5e90c65","2020-12-14 14:30:01","video","technology","positive",72
"adore","ed28489e-90b0-4daa-a1fa-22170cdc89d5","2020-09-26 23:26:25","audio","veganism","positive",72
"adore","0da2523f-acc4-4687-9844-45eaa5e90c65","2021-04-08 05:42:03","video","technology","positive",72
"adore","6c8d057d-756a-41dd-afef-bf73adffbdf4","2020-10-08 11:58:12","audio","food","positive",72
"adore","4c598198-bd8b-4b86-8440-b8ecba62abe7","2020-10-06 21:31:46","photo","technology","positive",72
"adore","5403a041-447d-42c1-a9f2-3c525449b3b8","2021-01-13 13:29:11","video","public speaking","positive",72
"adore","145ed259-6151-4021-bc13-a0b5482e5bd8","2021-06-11 08:13:12","photo","technology","positive",72
"adore","b0dd04df-83a1-470f-80ad-bb173a5e44bc","2021-03-30 15:05:23","photo","cooking","positive",72
"adore","4ae90f6e-da63-4ce2-a357-a4b36c739b80","2021-02-26 03:14:05","GIF","travel","positive",72
"adore","4dd4da35-453e-466d-95ca-b1a7710fac1f","2021-01-02 07:29:57","GIF","technology","positive",72
"adore","95fe7e7c-f327-4a0a-af06-5a88346f8546","2020-07-13 17:37:43","video","science","positive",72
"adore","964173f3-7019-4758-9ab9-df71585aa965","2020-10-18 03:06:55","audio","veganism","positive",72
"adore","21bc3be6-6bd1-4926-8bee-c4585873851b","2021-06-08 14:14:52","video","soccer","positive",72
"adore","409aa11d-5af3-4a70-9da1-482857f5835e","2020-10-08 21:21:56","GIF","fitness","positive",72
"adore","4c598198-bd8b-4b86-8440-b8ecba62abe7","2020-10-19 08:57:23","photo","technology","positive",72
"adore","b18cb63f-4c8e-44ee-a47f-541e95191d11","2020-06-26 23:45:10","photo","public speaking","positive",72
"adore","0da2523f-acc4-4687-9844-45eaa5e90c65","2020-09-10 06:59:59","video","technology","positive",72
"adore","d3cc4cf1-81f9-49e7-bf5d-c0ae10a88139","2021-05-14 14:05:09","video","culture","positive",72
"adore","1b6f05f1-df9e-4ad4-989e-029baf20478f","2021-05-23 16:59:35","audio","fitness","positive",72
"adore","6dbd153c-5b69-4ffb-a869-6285fb0c764d","2020-07-23 19:57:52","audio","technology","positive",72
"adore","6547f69d-891d-4e1c-bd69-fc8735b8fca8","2020-07-28 08:01:23","video","science","positive",72
"adore","27ec2b21-a749-4181-b182-150a174fc277","2020-11-27 22:33:10","GIF","animals","positive",72
"adore","c136ae25-d882-4e2c-b515-5727ad2626a5","2020-06-27 05:26:18","photo","soccer","positive",72
"adore","5444a751-c58b-456a-9fc9-1e4f292f2920","2020-09-09 02:14:17","GIF","cooking","positive",72
"adore","dc1d4628-4edc-47c2-8da7-0b3d16ef5ddf","2021-03-30 06:51:57","video","technology","positive",72
"adore","b6c24086-becf-4615-801e-c3c298a8d4e2","2021-06-10 02:55:35","photo","travel","positive",72
"adore","b6c24086-becf-4615-801e-c3c298a8d4e2","2020-09-22 17:07:03","photo","travel","positive",72
"adore","8fa19e64-72ab-4cff-bc92-b8a057395043","2020-07-13 23:11:29","photo","food","positive",72
"adore","4b00c81e-66dd-45bd-9fb5-a9d2b37b62bf","2020-08-02 09:23:42","photo","animals","positive",72
"adore","b3c0379a-b71a-4f6f-9fde-ceb636739633","2020-06-23 09:32:27","video","culture","positive",72
"adore","7f5299bf-ae57-4c01-a84c-f0c6bc7a5b5f","2021-01-24 20:00:31","audio","animals","positive",72
"adore","51a9bf9c-2c90-487b-ad37-9db7f18c36e7","2020-09-03 06:38:12","video","travel","positive",72
"adore","25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad","2020-06-25 17:21:28","photo","veganism","positive",72
"adore","d0c1d7f4-7735-49a9-ab6b-2cdb2338a609","2021-03-26 08:38:06","GIF","travel","positive",72
"adore","724b9f31-8bdc-4152-b93f-4d3e457201ef","2021-04-07 17:44:14","audio","animals","positive",72
"adore","2ea5611f-f6e0-4696-9153-cda8d2b9a2a3","2021-01-20 06:52:04","photo","technology","positive",72
"adore","9ef39aa2-60f9-4e4b-b666-c6cb97015503","2020-07-09 01:48:22","GIF","travel","positive",72
"adore","62e3c102-b551-4625-b949-d589babb16d8","2020-07-11 06:49:11","photo","soccer","positive",72
"adore","d5ec7de3-8c02-4f17-a9f0-dc8a9e64fa1a","2020-07-30 05:28:17","video","soccer","positive",72
"adore","6fc7f722-0a93-4420-8376-09d6536ecef8","2020-07-05 06:23:49","GIF","fitness","positive",72
"adore","d3cc4cf1-81f9-49e7-bf5d-c0ae10a88139","2020-11-14 04:16:08","video","culture","positive",72
"adore","8caec934-9519-47de-8dd4-b6d65e279661","2021-05-23 15:10:41","audio","public speaking","positive",72
"adore","77099957-1551-435e-b386-704d8b91a46e","2021-03-10 20:32:46","audio","cooking","positive",72
"adore","0ce7392d-5c20-4ffa-a42f-767f51e9b466","2021-01-17 19:26:49","GIF","travel","positive",72
"adore","413101f7-ea05-4df6-97cf-9891245c5ed7","2020-07-22 15:08:25","photo","science","positive",72
"adore","de9796a6-d19d-4c41-a965-7aa4dcc69fee","2020-09-14 20:45:55","audio","technology","positive",72
"adore","e2c433d2-096e-484e-8c69-28f0bb69f3b7","2021-02-09 03:59:21","audio","science","positive",72
"adore","6b09861c-712e-46e6-a2a5-72e4b3878767","2020-08-09 01:50:50","photo","studying","positive",72
"adore","b6c24086-becf-4615-801e-c3c298a8d4e2","2021-05-31 13:23:59","photo","travel","positive",72
"adore","af6c5966-dfe7-460b-9853-62ed9f18aed4","2020-11-09 11:07:58","photo","technology","positive",72
"adore","19179d57-4950-4a98-87fa-98f824551a6f","2020-09-12 17:59:03","photo","education","positive",72
"adore","ab07c995-56e6-462c-9325-bd4a2ffd8c39","2020-09-20 12:08:17","GIF","tennis","positive",72
"adore","a2ff9bf2-1fa6-4001-9566-f597f8e754ef","2020-10-09 04:55:48","video","food","positive",72
"adore","54acd843-1e09-4b30-a80a-b9e0295ff269","2021-04-02 23:41:35","GIF","tennis","positive",72
"adore","9a2c328f-16aa-490c-8ca2-c7deaa90db3f","2021-01-26 12:06:28","photo","culture","positive",72
"adore","c2fbcf27-369b-4385-925a-ca2eca1403c1","2021-02-24 01:34:41","audio","culture","positive",72
"adore","026973ef-4b73-4901-9160-bc9e04516057","2020-10-20 13:38:23","audio","culture","positive",72
"adore","88cbf75c-79f0-42cb-8733-af670f39d6e0","2020-09-18 21:29:46","audio","animals","positive",72
"adore","edea43f3-1541-4e42-8419-d1cdf749025c","2020-07-22 17:26:27","photo","cooking","positive",72
"adore","c4cc899d-4c35-47fd-9710-8e2dea9782c9","2020-12-13 20:22:08","photo","science","positive",72
"adore","ec202582-a5b2-4ea2-992c-8a1ca8b705d0","2020-11-08 05:28:55","photo","food","positive",72
"adore","b13bec8c-4469-4cc8-8650-7057eb95d3ee","2021-05-24 05:41:14","GIF","travel","positive",72
"adore","3e64dfe3-e832-4352-a170-9806f64ac507","2020-06-20 17:24:37","audio","healthy eating","positive",72
"adore","c4cc899d-4c35-47fd-9710-8e2dea9782c9","2020-06-26 16:06:38","photo","science","positive",72
"adore","fbd3e09c-b5a3-4e6d-bb3c-c729d54c5f3b","2020-07-04 08:54:45","GIF","soccer","positive",72
"adore","df6e9952-4e2a-488a-bb83-3a7241f30e6f","2020-11-24 06:47:49","video","culture","positive",72
"adore","8f12f846-7528-4516-aa7c-f937d868c904","2020-10-16 18:12:43","GIF","culture","positive",72
"adore","90418e93-aa5a-4608-866e-25464b617c9b","2021-04-24 09:47:36","audio","science","positive",72
"adore","3a106d1f-3942-49d4-9358-417f33d760c6","2021-03-05 08:27:01","photo","fitness","positive",72
"adore","1287b5c5-604b-462b-bf77-e64a8e89739e","2020-10-15 13:14:08","photo","studying","positive",72
"adore","75747dd7-8dad-4f2f-9209-62765223f3af","2021-05-13 21:54:27","photo","fitness","positive",72
"adore","ab4c4756-1c50-4136-bad9-3216e01ffac2","2021-04-23 05:13:02","audio","fitness","positive",72
"adore","59bb59ce-776b-4d28-85ee-c0d71c690b6a","2020-08-15 15:27:53","audio","animals","positive",72
"adore","cbf66fdd-cd86-4517-8081-181e45f13823","2021-03-06 03:52:48","photo","science","positive",72
"adore","4c009116-c94a-4633-83fb-956565358565","2021-06-18 05:44:59","photo","soccer","positive",72
"adore","b9bfb48f-a6b6-4c15-869a-1acceea04fca","2021-05-05 01:59:59","video","soccer","positive",72
"adore","7286f9d2-7c83-4c7b-bc01-6f56eb0235de","2020-08-26 15:35:15","video","travel","positive",72
"adore","ae87a6a3-1a9e-4323-981d-b63c1f8ca2a6","2021-04-18 16:46:06","audio","food","positive",72
"adore","f08bdab2-b888-484e-8fd9-919e6ed86c12","2021-02-07 15:53:41","audio","education","positive",72
"adore","bfc26d2d-b5e5-415a-b104-64befef2f52a","2020-06-25 16:11:00","audio","food","positive",72
"adore","77a3ac9f-7607-411f-a280-5431c71e3943","2021-05-02 21:23:58","audio","tennis","positive",72
"adore","0f1cb5c0-ac2a-4c8a-9fb9-115d60493247","2021-02-05 11:16:05","GIF","veganism","positive",72
"adore","0411a1da-97e1-44b6-945d-06b4682ba802","2021-05-24 15:11:00","audio","technology","positive",72
"adore","8f4cea30-10e7-4806-8c01-d78ef6bcbfa8","2021-05-22 22:49:59","photo","tennis","positive",72
"adore","8d32243c-2dd1-4128-bde1-d643207e582c","2021-02-28 09:29:06","photo","studying","positive",72
"adore","0adb9a94-210a-4e84-bca1-13db9452ff0e","2020-07-06 01:07:37","video","healthy eating","positive",72
"adore","7c47e333-da29-4be9-8156-2e5f75a991e1","2020-12-19 18:15:16","video","dogs","positive",72
"adore","4b1c315b-84a8-400a-bb49-9fec7dc767d5","2020-08-02 12:26:51","audio","fitness","positive",72
"adore","61e6650c-5068-4575-9aee-4217ef3dbdb1","2021-04-04 22:17:35","GIF","tennis","positive",72
"adore","f0a10ef0-89c7-46b0-828a-e9eec53a8cbe","2021-04-20 12:07:28","audio","education","positive",72
"adore","01aff5ec-2aa8-412e-99ec-526f0f9a6d5e","2020-08-15 18:05:31","video","fitness","positive",72
"adore","3a7b85dd-717e-4460-8144-498fdbc9380c","2021-01-28 12:44:58","video","education","positive",72
"adore","3926740f-e4f7-4229-9aad-e435149d0d2f","2020-07-28 11:30:31","photo","science","positive",72
"adore","eaddee3e-3a23-47cd-9785-ab7f2120a293","2020-08-21 07:30:03","video","science","positive",72
"adore","45dbce0a-dbd8-4c4d-a492-4f5b84850d5c","2021-04-26 20:11:49","video","dogs","positive",72
"adore","258bb775-3c35-4eec-90f3-8b75a52e466a","2021-04-29 07:44:25","photo","education","positive",72
"adore","f7b57d86-228b-4777-be51-dde8702f7b4c","2021-04-23 17:57:55","GIF","cooking","positive",72
